,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1866,Mansfield,40.758390000000006,-82.51544709999999,Rocky's Pub,40.75802314378042,-82.51490264617418,American Restaurant
1867,Mansfield,40.758390000000006,-82.51544709999999,The Phoenix Brewing Co.,40.76196396991607,-82.51414866897962,Brewery
1868,Mansfield,40.758390000000006,-82.51544709999999,Richland Carrousel Park,40.76073390584624,-82.5158609533705,Theme Park Ride / Attraction
1869,Mansfield,40.758390000000006,-82.51544709999999,Martini's On Main,40.7613964,-82.51531469999999,Cocktail Bar
1870,Mansfield,40.758390000000006,-82.51544709999999,Buckeye Bakery,40.761148999999996,-82.51486,Bakery
1871,Mansfield,40.758390000000006,-82.51544709999999,Mansfield playhouse,40.759871000000004,-82.512284,Theater
1872,Mansfield,40.758390000000006,-82.51544709999999,Fork and Fingers,40.758719759457236,-82.51791240606569,Mexican Restaurant
1873,Mansfield,40.758390000000006,-82.51544709999999,Coney Island Diner,40.761187178570694,-82.51543168026704,Diner
1874,Mansfield,40.758390000000006,-82.51544709999999,Little Buckeye Children's Museum,40.761333,-82.517077,Museum
1875,Mansfield,40.758390000000006,-82.51544709999999,Renaissance Theatre,40.75910863431074,-82.52069771288215,Theater
1876,Mansfield,40.758390000000006,-82.51544709999999,City Grille,40.7610503863478,-82.5142865308658,Bar
1877,Mansfield,40.758390000000006,-82.51544709999999,Holiday Inn & Suites,40.758959,-82.5196347,Hotel
1878,Mansfield,40.758390000000006,-82.51544709999999,Richland County Transit- Bus Station,40.75627166092172,-82.51467977300256,Bus Station
1879,Mansfield,40.758390000000006,-82.51544709999999,Chugs,40.756343841552734,-82.51383209228516,Gas Station
1880,Mansfield,40.758390000000006,-82.51544709999999,Kruzins,40.75886,-82.518651,Coffee Shop
1881,Mansfield,40.758390000000006,-82.51544709999999,Park 116,40.7591092761514,-82.52000800464886,American Restaurant
1882,Maple+Heights,41.4153313,-81.565956,Walgreens,41.4171628,-81.566572,Pharmacy
1883,Maple+Heights,41.4153313,-81.565956,Mr. Wonderful's Chicken & Waffles,41.415591,-81.566419,Fried Chicken Joint
1884,Maple+Heights,41.4153313,-81.565956,Baraona's Bakery,41.41683725590358,-81.56995384666155,Bakery
1885,Maple+Heights,41.4153313,-81.565956,7-Eleven,41.41666130300958,-81.56654200983212,Convenience Store
1886,Maple+Heights,41.4153313,-81.565956,Maple Heights True Value Hardware,41.411865999999996,-81.565873,Hardware Store
1887,Maple+Heights,41.4153313,-81.565956,Dollar General,41.415777,-81.57168,Discount Store
1888,Maple+Heights,41.4153313,-81.565956,Save A Lot,41.4152793884277,-81.5708160400391,Grocery Store
1889,Maple+Heights,41.4153313,-81.565956,Fifth Third Bank & ATM,41.4173905,-81.5650225,Bank
1890,Maple+Heights,41.4153313,-81.565956,Maple Heights Lanes,41.416980604493496,-81.57004033006056,Bowling Alley
1891,Maple+Heights,41.4153313,-81.565956,Hungarian Business & Tradesmen Club,41.417278,-81.569942,Restaurant
1892,Maple+Heights,41.4153313,-81.565956,Gale's Garden Center,41.418962,-81.565771,Flower Shop
1893,Maple+Heights,41.4153313,-81.565956,Mapletown Bi-Rite,41.415565,-81.570813,Grocery Store
1894,Maple+Heights,41.4153313,-81.565956,Mapletown Shopping Center,41.416639,-81.57119,Shopping Mall
1895,Maple+Heights,41.4153313,-81.565956,Georgio's Oven Fresh Pizza Co,41.415777,-81.57168,Pizza Place
1896,Maple+Heights,41.4153313,-81.565956,Ming Home,41.415777,-81.57168,Chinese Restaurant
1897,Maple+Heights,41.4153313,-81.565956,Whitmore's BBQ,41.415777,-81.57168,BBQ Joint
1898,Marietta,39.416774200000006,-81.4548392,Third Street Deli,39.417882,-81.455277,Deli / Bodega
1899,Marietta,39.416774200000006,-81.4548392,The Buckley House,39.4163712018363,-81.45740644722557,Restaurant
1900,Marietta,39.416774200000006,-81.4548392,Tampico Mexican Restaurant,39.4142715777658,-81.45394467245838,Mexican Restaurant
1901,Marietta,39.416774200000006,-81.4548392,The Original Pizza Place of Marietta,39.41456305451854,-81.45441136624898,Pizza Place
1902,Marietta,39.416774200000006,-81.4548392,The Galley,39.41367170810204,-81.45325601807339,American Restaurant
1903,Marietta,39.416774200000006,-81.4548392,Smitty's Pizza,39.41875667174809,-81.45997430941135,Pizza Place
1904,Marietta,39.416774200000006,-81.4548392,The Adelphia Music Hall,39.41362106405293,-81.45342168457847,Music Venue
1905,Marietta,39.416774200000006,-81.4548392,Chase Bank,39.4153676,-81.4550266,Bank
1906,Marietta,39.416774200000006,-81.4548392,Domino's Pizza,39.41785730661533,-81.45770341157913,Pizza Place
1907,Marietta,39.416774200000006,-81.4548392,Speedway,39.418826100832504,-81.45880270896315,Gas Station
1908,Marietta,39.416774200000006,-81.4548392,Town House,39.413277318917444,-81.45441524178297,Bar
1909,Marietta,39.416774200000006,-81.4548392,CVS pharmacy,39.41381486972716,-81.45143111067655,Pharmacy
1910,Marietta,39.416774200000006,-81.4548392,The Hackett Hotel,39.4136935472488,-81.4535057544708,Hotel
1911,Marietta,39.416774200000006,-81.4548392,The Castle,39.42032808761818,-81.45483949909388,Historic Site
1912,Marietta,39.416774200000006,-81.4548392,Andrews Hall,39.41627005822443,-81.44979894161224,College Administrative Building
1913,Marion,40.5886259,-83.1287349,Marion Palace Theatre,40.588758158359866,-83.13365878301403,Performing Arts Venue
1914,Marion,40.5886259,-83.1287349,Papa John's Pizza,40.58907472846541,-83.12490151595591,Pizza Place
1915,Marion,40.5886259,-83.1287349,Rite Aid,40.5841769,-83.1279212,Pharmacy
1916,Marion,40.5886259,-83.1287349,Quarry Park,40.58916797212259,-83.125566273,Trail
1917,Marion,40.5886259,-83.1287349,Infinity Restaurant,40.5882626844321,-83.1333118672738,Japanese Restaurant
1918,Martins+Ferry,40.0959055,-80.724526,Zontini's Pizza,40.09507369995117,-80.72468566894531,Pizza Place
1919,Martins+Ferry,40.0959055,-80.724526,Dollar General,40.09579304313676,-80.72425289856217,Discount Store
1920,Martins+Ferry,40.0959055,-80.724526,Subway,40.09642037811975,-80.72390432125655,Sandwich Place
1921,Martins+Ferry,40.0959055,-80.724526,Huntington Bank,40.09612385,-80.72415164,Bank
1922,Martins+Ferry,40.0959055,-80.724526,PNC Bank,40.09561,-80.72401,Bank
1923,Martins+Ferry,40.0959055,-80.724526,New Hong Kong,40.095842,-80.723764,Chinese Restaurant
1924,Martins+Ferry,40.0959055,-80.724526,Convenient Food Mart,40.097755,-80.72507,Sandwich Place
1925,Marysville,40.2364486,-83.3671432,The Half Pint,40.23625931294905,-83.36513767626462,Burger Joint
1926,Marysville,40.2364486,-83.3671432,Leon's Garage,40.23643045980076,-83.36347218183172,Gastropub
1927,Marysville,40.2364486,-83.3671432,Family Video,40.23696527308022,-83.37211972942721,Video Store
1928,Marysville,40.2364486,-83.3671432,PNC Bank,40.236565999999996,-83.36542299999999,Bank
1929,Marysville,40.2364486,-83.3671432,Old Bag Of Nails Pub,40.23617332227632,-83.36467468388851,American Restaurant
1930,Marysville,40.2364486,-83.3671432,Dollar General,40.232669,-83.365448,Discount Store
1931,Marysville,40.2364486,-83.3671432,Goodwill,40.235894610524554,-83.36663374308422,Thrift / Vintage Store
1932,Marysville,40.2364486,-83.3671432,Marco's Pizza,40.237056,-83.37203199999999,Pizza Place
1933,Marysville,40.2364486,-83.3671432,Fifth Street Cafe,40.236314,-83.366285,Bank
1934,Marysville,40.2364486,-83.3671432,Chase Bank,40.2370159,-83.3726836,Bank
1935,Marysville,40.2364486,-83.3671432,Huntington Bank,40.23706365,-83.36902107,Bank
1936,Marysville,40.2364486,-83.3671432,McKinley's Grille,40.236127,-83.366051,American Restaurant
1937,Marysville,40.2364486,-83.3671432,In Step Dance Center,40.236031,-83.367315,Dance Studio
1938,Marysville,40.2364486,-83.3671432,Dave's Pharmacy,40.236476,-83.372858,Pharmacy
1939,Mason,39.3600586,-84.309939,Two Cities Pizza Co.,39.36048678297292,-84.31065601872766,Pizza Place
1940,Mason,39.3600586,-84.309939,Quatman Cafe,39.36038088079638,-84.31199796853076,Burger Joint
1941,Mason,39.3600586,-84.309939,Servatii,39.360477,-84.309275,Bakery
1942,Mason,39.3600586,-84.309939,The Wildflower Cafe,39.36147122523481,-84.30571783268756,American Restaurant
1943,Mason,39.3600586,-84.309939,Tucker's Whippy Dip,39.36090892296294,-84.30691070816064,Ice Cream Shop
1944,Mason,39.3600586,-84.309939,Pitrelli's,39.359069336491785,-84.31440530382662,Italian Restaurant
1945,Mason,39.3600586,-84.309939,Banana Leaf Modern Thai,39.36026321323922,-84.30898721024512,Thai Restaurant
1946,Mason,39.3600586,-84.309939,Subway,39.36003994796803,-84.30941508015735,Sandwich Place
1947,Mason,39.3600586,-84.309939,The Mason Grill,39.36135144125778,-84.3070564041074,Diner
1948,Mason,39.3600586,-84.309939,Domino's Pizza,39.35830765105249,-84.3148447573185,Pizza Place
1949,Mason,39.3600586,-84.309939,Kidd Coffee and Wine Bar,39.35769548398839,-84.31488987137746,Coffee Shop
1950,Mason,39.3600586,-84.309939,Dixie Union Station,39.360411,-84.309784,Hobby Shop
1951,Mason,39.3600586,-84.309939,Pop Revolution,39.360393,-84.308679,Hobby Shop
1952,Mason,39.3600586,-84.309939,Downtown Mason Plaza,39.36028325080434,-84.31265818785289,Plaza
1953,Mason,39.3600586,-84.309939,Gary's Barber Shop,39.360667,-84.313119,Cosmetics Shop
1954,Mason,39.3600586,-84.309939,Comets Pizzera,39.361363,-84.307039,Pizza Place
1955,Mason,39.3600586,-84.309939,Mason Vision Center,39.358881,-84.313514,Doctor's Office
1956,Massillon,40.7965119,-81.52315970000001,Rockne's,40.79538508583252,-81.52497385650274,American Restaurant
1957,Massillon,40.7965119,-81.52315970000001,Kozmos Grille Restaurant,40.79573530101851,-81.5239489886072,American Restaurant
1958,Massillon,40.7965119,-81.52315970000001,Massillon Museum,40.79685869780376,-81.52169141696551,Art Museum
1959,Massillon,40.7965119,-81.52315970000001,Tremont Coffee Company,40.7968,-81.523285,Coffee Shop
1960,Massillon,40.7965119,-81.52315970000001,Smiley's Ristorante,40.79660160593986,-81.52280780633797,Italian Restaurant
1961,Massillon,40.7965119,-81.52315970000001,Lions Lincoln Theater,40.79745135700824,-81.52134255013475,Indie Movie Theater
1962,Massillon,40.7965119,-81.52315970000001,Bella Sera Pizzeria And Ristorante,40.796871146932375,-81.52629681814824,Italian Restaurant
1963,Massillon,40.7965119,-81.52315970000001,Paradigm Shift Brewing,40.798714,-81.52167,Brewery
1964,Massillon,40.7965119,-81.52315970000001,Buffalo Wild Wings,40.79488087397144,-81.52584761381144,Wings Joint
1965,Massillon,40.7965119,-81.52315970000001,Massillon Recreation Center,40.80019943712959,-81.52588958012508,Gym / Fitness Center
1966,Massillon,40.7965119,-81.52315970000001,Regal Massillon,40.799184,-81.527426,Movie Theater
1967,Massillon,40.7965119,-81.52315970000001,Dunkin',40.79472950303157,-81.52674953408695,Donut Shop
1968,Massillon,40.7965119,-81.52315970000001,Chipotle Mexican Grill,40.795791385258894,-81.527331526372,Mexican Restaurant
1969,Massillon,40.7965119,-81.52315970000001,Menches Brothers,40.79518770040888,-81.52574705352909,American Restaurant
1970,Massillon,40.7965119,-81.52315970000001,Chase Bank,40.79611951349737,-81.52337729930878,Bank
1971,Massillon,40.7965119,-81.52315970000001,Jimmy John's,40.79655838012695,-81.52754211425781,Sandwich Place
1972,Massillon,40.7965119,-81.52315970000001,Chit Chat Coffee Shop,40.796723000337096,-81.52187736391211,Coffee Shop
1973,Massillon,40.7965119,-81.52315970000001,Dollar General,40.797265,-81.52656999999999,Discount Store
1974,Massillon,40.7965119,-81.52315970000001,Huntington Bank,40.7968305,-81.52099806,Bank
1975,Massillon,40.7965119,-81.52315970000001,Dollar Tree,40.794971000000004,-81.525539,Discount Store
1976,Massillon,40.7965119,-81.52315970000001,Rite Aid,40.796040322481524,-81.52654767036432,Pharmacy
1977,Massillon,40.7965119,-81.52315970000001,Firehouse Grill & Pub,40.79672941482908,-81.51976862148128,American Restaurant
1978,Massillon,40.7965119,-81.52315970000001,Verizon Authorized Retailer – GoWireless,40.79513,-81.52587,Mobile Phone Shop
1979,Massillon,40.7965119,-81.52315970000001,McDonald's,40.796146,-81.525869,Fast Food Restaurant
1980,Massillon,40.7965119,-81.52315970000001,Hampton by Hilton,40.79545349380493,-81.52364015579224,Hotel
1981,Massillon,40.7965119,-81.52315970000001,Margarita's Mexican Bar And Grille,40.79641494644408,-81.52534279388803,Mexican Restaurant
1982,Massillon,40.7965119,-81.52315970000001,Taco Bell,40.79435051666667,-81.52659576666667,Fast Food Restaurant
1983,Massillon,40.7965119,-81.52315970000001,Save-A-Lot,40.79708936892642,-81.52652960960626,Grocery Store
1984,Massillon,40.7965119,-81.52315970000001,Liebermann's Bakery,40.796003999999996,-81.52203,Donut Shop
1985,Massillon,40.7965119,-81.52315970000001,New Home Sing,40.797218322753906,-81.52606964111328,Chinese Restaurant
1986,Massillon,40.7965119,-81.52315970000001,Smoke the Burger Joint,40.795623,-81.527109,American Restaurant
1987,Massillon,40.7965119,-81.52315970000001,Home Appliance Co.,40.799791,-81.524197,Construction & Landscaping
1988,Massillon,40.7965119,-81.52315970000001,Massillon Great Escape Twelve,40.799171447753906,-81.52760314941406,Movie Theater
1989,Maumee,41.5628294,-83.6538244,The Village Idiot,41.562381099558166,-83.65367119842108,Pizza Place
1990,Maumee,41.5628294,-83.6538244,Maumee Indoor Theatre,41.56495163717984,-83.65510688676173,Indie Movie Theater
1991,Maumee,41.5628294,-83.6538244,Georgette's Grounds & Gifts,41.56242139057519,-83.65378957986927,Coffee Shop
1992,Maumee,41.5628294,-83.6538244,Speedway,41.56418717187596,-83.6542059236463,Gas Station
1993,Maumee,41.5628294,-83.6538244,Dale's Bar & Grill,41.562842664044624,-83.65373722798454,Bar
1994,Maumee,41.5628294,-83.6538244,Dino's Family Restaurant,41.56583237476785,-83.65376502361319,Diner
1995,Maumee,41.5628294,-83.6538244,Pauken Wine & Liquor,41.56642980232423,-83.65288117681868,Liquor Store
1996,Maumee,41.5628294,-83.6538244,Rite Aid,41.565988,-83.654882,Pharmacy
1997,Maumee,41.5628294,-83.6538244,KeyBank,41.56314172498898,-83.6543682217598,Bank
1998,Maumee,41.5628294,-83.6538244,Little Caesars Pizza,41.56643095307463,-83.6563381352291,Pizza Place
1999,Maumee,41.5628294,-83.6538244,Family Video,41.566531705160074,-83.65654937560946,Video Store
2000,Maumee,41.5628294,-83.6538244,El Salto Authentic Mexican Restaurant,41.56640225734267,-83.65307756994861,Mexican Restaurant
2001,Maumee,41.5628294,-83.6538244,Family Dollar,41.566811,-83.65253100000001,Discount Store
2002,Maumee,41.5628294,-83.6538244,Buster Brown's,41.56253719381475,-83.65382084791315,Bar
2003,Maumee,41.5628294,-83.6538244,SUBWAY,41.56674200032585,-83.65208166076913,Sandwich Place
2004,Maumee,41.5628294,-83.6538244,Marco's Pizza,41.566634,-83.653213,Pizza Place
2005,Maumee,41.5628294,-83.6538244,Busters Big Dog Lounge,41.56250838801091,-83.65378622205098,Bar
2006,Maumee,41.5628294,-83.6538244,Red Wing,41.561686,-83.653476,Shoe Store
2007,Maumee,41.5628294,-83.6538244,Clara J's Tea Room and Gift Shop,41.5613630271447,-83.65646688217184,Tea Room
2008,Maumee,41.5628294,-83.6538244,Horn Lock & Key,41.56535,-83.65561,Locksmith
2009,Maumee,41.5628294,-83.6538244,Golden Gate Plaza,41.56634,-83.653361,Shopping Mall
2010,Maumee,41.5628294,-83.6538244,Magic Wok,41.56653404464049,-83.6555141476837,Chinese Restaurant
2011,Maumee,41.5628294,-83.6538244,Advanced Roofing Services,41.565086,-83.658135,Construction & Landscaping
2012,Maumee,41.5628294,-83.6538244,Fiesta Salons,41.566604,-83.65228585,Salon / Barbershop
2013,Maumee,41.5628294,-83.6538244,China House,41.566811,-83.65253100000001,Chinese Restaurant
2014,Maumee,41.5628294,-83.6538244,Maumee Sweeper Center,41.566811,-83.65253100000001,Other Repair Shop
2015,Maumee,41.5628294,-83.6538244,Maumee Laundry Dry Cleaning & Tanning,41.567183,-83.65452900000001,Laundromat
2016,Maumee,41.5628294,-83.6538244,Conant St & Illinois Ave / E Indiana Ave,41.566983321947255,-83.65613492728517,Intersection
2017,Maumee,41.5628294,-83.6538244,Burger King,41.565967372692505,-83.6562518030405,Fast Food Restaurant
2018,Mayfield+Heights,41.5192189,-81.45789599999999,Arrabiata's Italian Restaurant,41.520192795581345,-81.45712787732406,Italian Restaurant
2019,Mayfield+Heights,41.5192189,-81.45789599999999,Firehouse Subs,41.519746,-81.454663,Sandwich Place
2020,Mayfield+Heights,41.5192189,-81.45789599999999,McDonald's,41.52045902358752,-81.45542621612549,Fast Food Restaurant
2021,Mayfield+Heights,41.5192189,-81.45789599999999,Penn Station East Coast Subs,41.520013176921765,-81.45426018989428,Sandwich Place
2022,Mayfield+Heights,41.5192189,-81.45789599999999,Golden Gate Beverage and Liquor,41.52022124178386,-81.45946391426808,Food & Drink Shop
2023,Mayfield+Heights,41.5192189,-81.45789599999999,Bruegger's,41.520478975339046,-81.45990468220896,Bagel Shop
2024,Mayfield+Heights,41.5192189,-81.45789599999999,Smoothie King,41.51968,-81.45484,Smoothie Shop
2025,Mayfield+Heights,41.5192189,-81.45789599999999,The Vitamin Shoppe,41.5205095,-81.4533675,Supplement Shop
2026,Mayfield+Heights,41.5192189,-81.45789599999999,JoVann's Tobacco Shop,41.5201,-81.453853,Smoke Shop
2027,Mayfield+Heights,41.5192189,-81.45789599999999,Marco's Pizza,41.519676,-81.459816,Pizza Place
2028,Mayfield+Heights,41.5192189,-81.45789599999999,Panera Bread,41.5195865,-81.4620115,Bakery
2029,Mayfield+Heights,41.5192189,-81.45789599999999,U.S. Bank Branch,41.520484,-81.45658399999999,Bank
2030,Mayfield+Heights,41.5192189,-81.45789599999999,Subway,41.520485958899826,-81.45922275214957,Sandwich Place
2031,Mayfield+Heights,41.5192189,-81.45789599999999,AT&T,41.519693886852096,-81.4525106549263,Mobile Phone Shop
2032,Mayfield+Heights,41.5192189,-81.45789599999999,Citizens Bank,41.52052676614006,-81.45284972621761,Bank
2033,Mayfield+Heights,41.5192189,-81.45789599999999,FedEx Office Print & Ship Center,41.5196059546397,-81.45308668220906,Shipping Store
2034,Mayfield+Heights,41.5192189,-81.45789599999999,Giant Eagle Supermarket,41.52128763868785,-81.45264881655721,Supermarket
2035,Mayfield+Heights,41.5192189,-81.45789599999999,Burger King,41.52040580570835,-81.45423799753189,Fast Food Restaurant
2036,Mayfield+Heights,41.5192189,-81.45789599999999,Teresa's Pizza,41.519653000000005,-81.462563,Pizza Place
2037,Mayfield+Heights,41.5192189,-81.45789599999999,Mattress Warehouse Mayfield Rd,41.519653000000005,-81.462563,Mattress Store
